capacity,episodes,reward
5k,147,182.67441860465115
5k,148,182.67441860465115
5k,149,184.6590909090909
5k,150,184.6590909090909
5k,151,184.6590909090909
5k,152,186.55555555555554
5k,153,186.55555555555554
5k,154,186.55555555555554
5k,155,186.55555555555554
5k,156,186.55555555555554
5k,157,190.32608695652175
5k,158,190.32608695652175
5k,159,190.32608695652175
5k,160,192.2340425531915
5k,161,192.2340425531915
5k,162,192.2340425531915
5k,163,192.2340425531915
5k,164,194.16666666666666
5k,165,194.16666666666666
5k,166,195.71428571428572
5k,167,195.71428571428572
5k,168,195.71428571428572
5k,169,197.2
5k,170,197.2
5k,171,197.2
5k,172,198.62745098039215
5k,173,198.62745098039215
5k,174,200.0
5k,175,200.0
5k,176,200.0
5k,177,200.75471698113208
5k,178,200.75471698113208
5k,179,200.75471698113208
5k,180,202.03703703703704
5k,181,202.03703703703704
5k,182,203.27272727272728
5k,183,203.27272727272728
5k,184,203.27272727272728
5k,185,203.27272727272728
5k,186,203.27272727272728
5k,187,203.27272727272728
5k,188,203.57142857142858
5k,189,203.57142857142858
5k,190,203.57142857142858
5k,191,203.57142857142858
5k,192,203.859649122807
5k,193,203.859649122807
