capacity,episodes,reward
10k,149,209.74358974358975
10k,150,209.74358974358975
10k,151,209.74358974358975
10k,152,209.74358974358975
10k,153,210.0
10k,154,210.0
10k,155,210.0
10k,156,210.0
10k,157,210.0
10k,158,210.73170731707316
10k,159,210.73170731707316
10k,160,210.73170731707316
10k,161,211.1904761904762
10k,162,211.1904761904762
10k,163,211.1904761904762
10k,164,211.1904761904762
10k,165,209.53488372093022
10k,166,209.53488372093022
10k,167,209.53488372093022
10k,168,207.95454545454547
10k,169,207.95454545454547
10k,170,207.95454545454547
10k,171,207.95454545454547
10k,172,207.95454545454547
10k,173,207.55555555555554
10k,174,207.55555555555554
10k,175,207.55555555555554
10k,176,207.55555555555554
10k,177,207.55555555555554
10k,178,205.43478260869566
10k,179,205.43478260869566
10k,180,205.43478260869566
10k,181,205.43478260869566
10k,182,205.43478260869566
10k,183,203.82978723404256
10k,184,203.82978723404256
10k,185,203.82978723404256
10k,186,203.82978723404256
10k,187,201.875
10k,188,201.875
10k,189,201.875
10k,190,201.875
10k,191,200.0
10k,192,200.0
10k,193,200.0
10k,194,200.0
10k,195,202.8
10k,196,202.8
10k,197,202.8
5k,0,580.0
5k,1,580.0
5k,2,420.0
5k,3,420.0
5k,4,420.0
5k,5,373.3333333333333
5k,6,373.3333333333333
5k,7,373.3333333333333
5k,8,315.0
5k,9,315.0
5k,10,315.0
5k,11,315.0
5k,12,284.0
5k,13,284.0
5k,14,284.0
5k,15,284.0
5k,16,271.6666666666667
5k,17,271.6666666666667
5k,18,271.6666666666667
5k,19,271.6666666666667
5k,20,271.6666666666667
5k,21,271.6666666666667
5k,22,252.85714285714286
5k,23,252.85714285714286
5k,24,252.85714285714286
5k,25,252.85714285714286
5k,26,245.0
5k,27,245.0
5k,28,235.55555555555554
5k,29,235.55555555555554
5k,30,235.55555555555554
5k,31,223.0
5k,32,223.0
5k,33,223.0
5k,34,223.63636363636363
5k,35,223.63636363636363
5k,36,223.63636363636363
5k,37,223.63636363636363
5k,38,223.63636363636363
5k,39,229.16666666666666
5k,40,229.16666666666666
5k,41,229.16666666666666
5k,42,229.16666666666666
5k,43,229.16666666666666
5k,44,229.16666666666666
5k,45,230.0
5k,46,230.0
5k,47,230.0
5k,48,219.28571428571428
5k,49,219.28571428571428
5k,50,219.28571428571428
5k,51,219.28571428571428
5k,52,214.0
5k,53,214.0
5k,54,214.0
5k,55,207.5
5k,56,207.5
5k,57,201.76470588235293
5k,58,201.76470588235293
5k,59,201.76470588235293
5k,60,210.55555555555554
5k,61,210.55555555555554
5k,62,210.55555555555554
5k,63,210.55555555555554
5k,64,210.55555555555554
5k,65,206.8421052631579
5k,66,206.8421052631579
5k,67,206.8421052631579
5k,68,206.8421052631579
5k,69,206.8421052631579
5k,70,202.0
5k,71,202.0
5k,72,209.52380952380952
5k,73,209.52380952380952
5k,74,209.54545454545453
5k,75,209.54545454545453
5k,76,209.54545454545453
5k,77,205.2173913043478
5k,78,205.2173913043478
5k,79,205.2173913043478
5k,80,203.33333333333334
5k,81,203.33333333333334
5k,82,203.33333333333334
5k,83,203.33333333333334
5k,84,205.6
5k,85,205.6
5k,86,205.6
5k,87,203.07692307692307
5k,88,203.07692307692307
5k,89,203.07692307692307
5k,90,203.07692307692307
5k,91,200.74074074074073
5k,92,200.74074074074073
5k,93,200.74074074074073
5k,94,198.57142857142858
5k,95,198.57142857142858
5k,96,198.57142857142858
5k,97,196.55172413793105
5k,98,196.55172413793105
5k,99,192.66666666666666
5k,100,192.66666666666666
5k,101,192.66666666666666
5k,102,192.66666666666666
5k,103,190.96774193548387
5k,104,190.96774193548387
5k,105,190.96774193548387
5k,106,190.96774193548387
5k,107,188.4375
5k,108,188.4375
5k,109,188.4375
5k,110,186.06060606060606
5k,111,186.06060606060606
5k,112,188.8235294117647
5k,113,188.8235294117647
5k,114,188.8235294117647
5k,115,192.85714285714286
5k,116,192.85714285714286
5k,117,192.85714285714286
5k,118,190.55555555555554
5k,119,190.55555555555554
5k,120,190.27027027027026
5k,121,190.27027027027026
5k,122,190.27027027027026
5k,123,188.1578947368421
5k,124,188.1578947368421
5k,125,185.3846153846154
5k,126,185.3846153846154
5k,127,185.3846153846154
5k,128,185.3846153846154
5k,129,186.75
5k,130,186.75
5k,131,186.75
5k,132,184.8780487804878
5k,133,184.8780487804878
5k,134,184.8780487804878
5k,135,184.8780487804878
5k,136,187.85714285714286
5k,137,187.85714285714286
5k,138,187.85714285714286
5k,139,188.37209302325581
5k,140,188.37209302325581
5k,141,188.37209302325581
5k,142,187.27272727272728
5k,143,187.27272727272728
5k,144,187.27272727272728
5k,145,185.55555555555554
5k,146,185.55555555555554
5k,147,183.91304347826087
5k,148,183.91304347826087
5k,149,183.91304347826087
5k,150,185.53191489361703
5k,151,186.04166666666666
5k,152,186.04166666666666
5k,153,187.14285714285714
5k,154,187.14285714285714
5k,155,187.14285714285714
5k,156,188.6
5k,157,188.6
5k,158,188.6
5k,159,187.64705882352942
5k,160,187.64705882352942
5k,161,187.64705882352942
5k,162,187.64705882352942
5k,163,189.03846153846155
5k,164,189.03846153846155
5k,165,187.54716981132074
5k,166,187.54716981132074
5k,167,187.54716981132074
5k,168,187.54716981132074
5k,169,187.96296296296296
5k,170,187.96296296296296
5k,171,187.96296296296296
5k,172,187.96296296296296
5k,173,187.96296296296296
5k,174,189.27272727272728
5k,175,189.27272727272728
5k,176,189.27272727272728
5k,177,188.75
5k,178,188.75
5k,179,190.0
5k,180,190.0
5k,181,189.13793103448276
5k,182,189.13793103448276
5k,183,189.15254237288136
5k,184,189.15254237288136
5k,185,189.15254237288136
5k,186,187.83333333333334
5k,187,187.83333333333334
5k,188,186.55737704918033
5k,189,186.55737704918033
5k,190,185.6451612903226
5k,191,185.6451612903226
5k,192,185.6451612903226
5k,193,185.6451612903226
5k,194,185.23809523809524
1k,0,680.0
1k,1,680.0
1k,2,680.0
1k,3,680.0
1k,4,680.0
1k,5,1020.0
1k,6,1020.0
