capacity,episodes,reward
5k,124,1.24
5k,125,1.24
5k,126,1.22
5k,127,1.2
5k,128,1.21
5k,129,1.22
5k,130,1.21
5k,131,1.21
5k,132,1.25
5k,133,1.27
5k,134,1.27
5k,135,1.3
5k,136,1.3
5k,137,1.31
5k,138,1.31
5k,139,1.31
5k,140,1.32
5k,141,1.32
5k,142,1.32
5k,143,1.32
5k,144,1.31
5k,145,1.34
5k,146,1.35
5k,147,1.37
5k,148,1.39
5k,149,1.41
5k,150,1.4
5k,151,1.4
5k,152,1.42
5k,153,1.43
5k,154,1.43
5k,155,1.43
5k,156,1.43
5k,157,1.46
5k,158,1.46
5k,159,1.46
5k,160,1.48
5k,161,1.47
5k,162,1.49
5k,163,1.46
5k,164,1.48
5k,165,1.47
5k,166,1.46
5k,167,1.46
5k,168,1.5
5k,169,1.49
5k,170,1.49
5k,171,1.51
5k,172,1.52
5k,173,1.52
5k,174,1.53
5k,175,1.53
5k,176,1.53
5k,177,1.58
5k,178,1.56
5k,179,1.56
5k,180,1.55
5k,181,1.56
5k,182,1.56
5k,183,1.57
5k,184,1.55
5k,185,1.53
5k,186,1.53
5k,187,1.56
5k,188,1.56
5k,189,1.6
5k,190,1.59
5k,191,1.59
5k,192,1.58
5k,193,1.56
5k,194,1.56
5k,195,1.54
5k,196,1.56
5k,197,1.57
5k,198,1.57
5k,199,1.57
1k,0,9.0
1k,1,4.5
1k,2,4.0
1k,3,3.5
1k,4,3.4
1k,5,3.1666666666666665
1k,6,2.857142857142857
1k,7,2.625
1k,8,2.625
1k,9,3.111111111111111
1k,10,3.1
1k,11,3.1
1k,12,3.1
1k,13,3.1
1k,14,3.1
1k,15,3.1
1k,16,3.4545454545454546
1k,17,3.4545454545454546
1k,18,4.083333333333333
1k,19,4.083333333333333
1k,20,4.083333333333333
1k,21,4.083333333333333
1k,22,4.083333333333333
1k,23,4.083333333333333
1k,24,4.083333333333333
1k,25,4.083333333333333
1k,26,4.083333333333333
1k,27,4.3076923076923075
1k,28,4.3076923076923075
1k,29,4.214285714285714
1k,30,4.4
1k,31,4.1875
1k,32,4.1875
1k,33,4.352941176470588
1k,34,4.352941176470588
1k,35,4.222222222222222
1k,36,4.222222222222222
1k,37,4.157894736842105
1k,38,4.157894736842105
1k,39,4.5
1k,40,4.428571428571429
1k,41,4.363636363636363
1k,42,4.363636363636363
1k,43,4.304347826086956
1k,44,4.25
1k,45,4.2
1k,46,4.038461538461538
1k,47,4.0
1k,48,4.0
1k,49,4.071428571428571
1k,50,4.0
1k,51,3.966666666666667
1k,52,3.903225806451613
1k,53,3.875
1k,54,3.9696969696969697
1k,55,3.9411764705882355
1k,56,4.0285714285714285
1k,57,4.0285714285714285
1k,58,4.0
1k,59,3.972972972972973
1k,60,3.871794871794872
